Timestamp (UTC),OrbitPhase (%),Sunlight (0 or 1),BusVoltage (V),BusCurrent (A),BatteryVoltage (V),BatteryTemperature (°C),BatterySOC (%),SolarVoltage (V),SolarCurrent (A),WheelRPM (RPM),WheelTemperature (°C),CPUUsage (%),CPUTemperature (°C),SignalStrength (dBm),GyroMagnitude (deg/s),Altitude (km),FaultLabel
2026-01-04T11:20:00Z,63.16,1,32.903,10.64,7.728,29.93,73.99,21.1,3.63,508.0,34.5,39.2,50.528,-96.8,0.036,550.55,0
2026-01-04T11:25:00Z,68.42,0,32.763,10.59,7.71,22.18,73.94,21.16,1.76,515.0,34.3,37.2,50.273,-95.4,0.0285,550.5,0
2026-01-04T11:30:00Z,73.68,0,32.795,12.67,7.719,22.16,73.89,0.8,0.2,515.0,34.1,38.6,50.324,-81.0,0.04,550.49,0
2026-01-04T11:35:00Z,78.95,0,32.727,13.18,7.722,21.35,73.82,0.8,0.18,523.0,33.9,40.8,50.522,-76.0,0.044,550.52,0
2026-01-04T11:40:00Z,84.21,0,32.802,11.17,7.744,22.23,73.74,0.8,0.03,523.0,33.8,39.4,50.321,-87.6,0.034,550.49,0
2026-01-04T11:45:00Z,89.47,0,32.879,10.69,7.729,22.86,73.68,0.3,0.0,498.0,33.6,37.7,50.018,-94.0,0.0345,550.5,0
2026-01-04T11:50:00Z,94.74,0,32.82,10.52,7.709,21.65,73.61,0.05,0.03,479.0,33.4,36.3,49.742,-95.6,0.0325,550.53,0
2026-01-04T11:55:00Z,0.0,1,32.864,10.39,7.728,31.05,73.66,18.0,2.7,467.0,33.1,34.9,49.466,-96.3,0.0295,550.56,0
2026-01-04T12:00:00Z,5.26,1,32.765,10.35,7.709,30.72,73.71,20.37,3.69,474.0,33.0,37.51003706788445,49.226,-112.73271446778169,0.031,550.52,6
2026-01-04T12:05:00Z,10.53,1,32.881,12.42,7.736,29.99,73.76,21.09,4.54,509.0,32.9,37.2,49.298,-97.0,0.0305,550.53,0
2026-01-04T12:10:00Z,15.79,1,32.814,13.03,7.721,30.34,73.79,21.16,5.04,522.0,32.7,40.7,49.613,-97.1,0.0285,550.45,0
2026-01-04T12:15:00Z,21.05,1,32.842,13.6,7.726,31.39,73.84,21.14,5.51,533.0,32.7,45.3,50.027,-96.4,0.062,550.49,0
2026-01-04T12:20:00Z,26.32,1,32.837,13.54,7.741,30.87,73.88,21.13,5.84,568.0,32.7,47.7,50.393,-96.2,0.046,550.45,0
2026-01-04T12:25:00Z,31.58,1,32.778,13.53,7.716,30.44,73.95,21.17,6.04,571.0,32.6,50.1,50.759,-95.6,0.033,550.42,0
2026-01-04T12:30:00Z,36.84,1,32.784,11.59,7.715,30.3,73.97,21.12,6.08,569.0,32.6,48.1,50.729,-96.1,0.036,550.46,0
2026-01-04T12:35:00Z,42.11,1,32.89,11.01,7.725,30.49,74.03,21.06,6.03,559.0,32.4,45.7,50.588,-96.4,0.0445,550.48,0
2026-01-04T12:40:00Z,47.37,1,32.862,10.82,7.4489326132121025,33.16287571430668,62.0424857880963,21.03,5.67,550.0,32.4,43.4,50.306,-96.0,0.044,550.51,2
2026-01-04T12:45:00Z,52.63,1,32.895,10.84,7.717,29.18,74.09,21.11,5.17,547.0,32.3,41.3,50.042,-95.9,0.032,550.5,0
2026-01-04T12:50:00Z,57.89,1,32.859,10.94,7.704,31.67,74.12,21.23,4.67,544.0,32.2,40.6,50.054,-96.4,0.037,550.5,0
2026-01-04T12:55:00Z,63.16,1,32.85,10.66,7.728,30.54,74.15,21.15,3.7,534.0,32.2,39.0,49.835,-96.5,0.039,550.53,0
2026-01-04T13:00:00Z,68.42,0,32.756,10.61,7.737,22.68,74.09,21.18,1.72,534.0,32.1,37.3,49.532,-95.9,0.0315,550.52,0
2026-01-04T13:05:00Z,73.68,0,32.829,12.73,7.742,22.41,74.02,0.8,0.2,515.0,32.1,38.8,49.667,-80.6,0.0375,550.53,0
2026-01-04T13:10:00Z,78.95,0,32.84,13.21,7.724,22.0,73.94,0.8,0.17,512.0,32.0,40.6,49.754,-76.9,0.052,550.47,0
2026-01-04T13:15:00Z,84.21,0,31.864662605939262,11.930643941981764,7.519636851937765,22.32,73.87,0.8,0.05,518.0,31.8,39.0,49.685,-87.6,0.041,550.5,1
2026-01-04T13:20:00Z,89.47,0,32.876,10.67,7.738,21.47,73.83,0.29,0.06,498.0,31.8,37.5,49.4,-94.7,0.035,550.47,0
2026-01-04T13:25:00Z,94.74,0,32.918,10.55,7.707,23.79,73.79,0.08,0.04,507.0,31.8,36.5,49.235,-96.2,0.035,550.45,0
2026-01-04T13:30:00Z,0.0,1,32.871,10.45,7.723,29.69,73.83,18.0,2.7,505.0,31.7,35.4,48.911,-97.0,0.037,550.39,0
2026-01-04T13:35:00Z,5.26,1,32.806,10.45,7.729,29.81,73.87,20.28,3.78,493.0,31.4,33.8,48.692,-96.3,0.028,550.51,0
2026-01-04T13:40:00Z,10.53,1,32.848,12.45,7.732,30.17,73.9,21.05,4.6,519.0,31.4,37.1,48.764,-96.3,0.03,550.54,0
2026-01-04T13:45:00Z,15.79,1,32.854,13.08,7.724,31.21,73.95,21.31,5.14,535.0,31.4,41.3,49.217,-96.6,0.0345,550.51,0
2026-01-04T13:50:00Z,21.05,1,32.795,13.55,7.73,30.45,73.97,21.36,5.61,550.0,31.3,45.5,49.745,-96.2,0.049,550.5,0
2026-01-04T13:55:00Z,26.32,1,32.823,13.54,7.705,29.7,74.0,21.36,5.95,570.0,31.5,48.1,50.054,-96.7,0.035,550.48,0
2026-01-04T14:00:00Z,31.58,1,32.832,13.84,7.724,31.19,74.01,21.3,6.06,520.0,31.3,50.1,50.384,-96.5,0.056,550.45,0
2026-01-04T14:05:00Z,36.84,1,32.922,11.51,7.736,30.88,74.05,21.22,6.07,455.0,31.2,48.7,50.333,-96.7,0.04,550.49,0
2026-01-04T14:10:00Z,42.11,1,32.738,10.97,7.722,30.77,74.1,21.18,6.01,408.0,31.1,45.9,50.156,-96.9,0.0245,550.44,0
2026-01-04T14:15:00Z,47.37,1,32.903,10.67,7.733,30.88,74.12,21.25,5.7,376.0,30.8,43.5,49.94,-97.5,0.0315,550.43,0
2026-01-04T14:20:00Z,52.63,1,32.796,10.78,7.738,31.89,74.18,21.14,5.29,327.0,30.7,42.1,49.739,-96.7,0.0235,550.53,0
2026-01-04T14:25:00Z,57.89,1,32.774,10.6,7.731,31.76,74.2,21.17,5.29,292.0,30.4,40.8,49.622,-96.3,0.0235,550.47,0
2026-01-04T14:30:00Z,63.16,1,32.902,10.46,7.736,30.04,74.21,21.1,3.9,260.0,30.4,39.0,49.385,-97.2,0.0275,550.5,0
2026-01-04T14:35:00Z,68.42,0,32.879,10.38,7.723,23.42,74.14,21.14,1.75,261.0,30.0,37.6,49.109,-97.2,0.035,550.49,0
2026-01-04T14:40:00Z,73.68,0,32.905,12.54,7.73,22.68,74.09,0.8,0.2,247.0,29.8,39.1,49.169,-82.2,0.039,550.43,0
2026-01-04T14:45:00Z,78.95,0,32.882,13.07,7.737,22.74,74.04,0.8,0.13,249.0,29.6,40.7,49.313,-75.9,0.042,550.42,0
2026-01-04T14:50:00Z,84.21,0,32.945,11.02,7.731,21.42,73.96,0.8,0.0,231.0,29.3,39.9,49.241,-87.3,0.0255,550.44,0
2026-01-04T14:55:00Z,89.47,0,32.87,10.47,7.722,22.33,73.91,0.21,0.04,220.0,29.1,38.2,48.938,-94.1,0.0195,550.44,0
2026-01-04T15:00:00Z,94.74,0,32.834,10.31,7.729,21.94,73.84,0.05,0.0,198.0,28.9,36.6,48.644,-96.2,0.023,550.43,0
2026-01-04T15:05:00Z,0.0,1,32.859,10.14,7.735,30.93,73.87,18.0,2.84,180.0,28.7,35.0,48.2,-97.0,0.014,550.4,0
2026-01-04T15:10:00Z,5.26,1,32.904,10.15,7.708,31.08,73.92,18.0,3.91,161.0,28.4,34.1,47.969,-97.2,0.016,550.4,0
2026-01-04T15:15:00Z,10.53,1,32.803,12.24,7.741,29.19,73.96,20.4,4.59,189.0,28.3,37.5,48.125,-96.4,0.0205,550.48,0
2026-01-04T15:20:00Z,15.79,1,32.809,12.84,7.726,30.42,73.97,21.2,5.24,231.0,28.0,41.5,48.485,-96.4,0.0305,550.42,0
2026-01-04T15:25:00Z,21.05,1,32.827,13.34,7.735,31.11,74.03,21.32,5.7,239.0,27.9,45.7,48.938,-97.2,0.0435,550.45,0
2026-01-04T15:30:00Z,26.32,1,32.737,13.22,7.744,30.33,74.09,21.33,6.03,260.0,27.8,48.4,49.256,-96.0,0.0285,550.4,0
2026-01-04T15:35:00Z,31.58,1,32.849,13.29,7.718,30.88,74.11,21.25,6.06,263.0,27.7,50.8,49.547,-96.2,0.0255,550.44,0
2026-01-04T15:40:00Z,36.84,1,32.748,11.25,7.726,30.66,74.15,21.14,6.04,266.0,27.6,48.1,49.379,-96.1,0.0165,550.44,0
2026-01-04T15:45:00Z,42.11,1,32.845,10.76,7.731,30.66,74.19,21.29,6.06,256.0,27.5,46.0,49.34,-96.3,0.024,550.49,0
2026-01-04T15:50:00Z,47.37,1,32.886,10.63,7.727,30.29,74.23,21.18,5.82,227.0,27.3,44.0,49.085,-96.1,0.0165,550.4,0
2026-01-04T15:55:00Z,52.63,1,32.819,10.64,7.753,29.73,74.26,21.1,5.41,226.0,27.4,42.4,48.866,-97.1,0.0165,550.42,0
2026-01-04T16:00:00Z,57.89,1,32.927,10.55,7.727,29.78,74.28,21.19,4.84,220.0,27.3,41.7,48.728,-96.3,0.0285,550.39,0
2026-01-04T16:05:00Z,63.16,1,32.77,10.45,7.731,30.88,74.32,21.24,3.86,226.0,27.2,40.0,48.5,-96.7,0.0215,550.43,0
2026-01-04T16:10:00Z,68.42,0,32.902,10.32,7.737,22.47,74.26,21.21,1.79,231.0,27.2,38.0,48.245,-95.4,0.0295,550.42,0
2026-01-04T16:15:00Z,73.68,0,32.876,12.53,7.722,22.37,74.2,0.8,0.2,246.0,27.0,39.6,48.314,-80.4,0.025,550.46,0
2026-01-04T16:20:00Z,78.95,0,32.757,13.06,7.728,22.19,74.12,0.8,0.12,246.0,26.9,41.5,48.635,-76.2,0.03,550.45,0
2026-01-04T16:25:00Z,84.21,0,32.978,11.0,7.734,22.26,74.06,0.8,0.02,258.0,27.0,40.1,48.284,-87.2,0.033,550.44,0
2026-01-04T16:30:00Z,89.47,0,32.839,10.47,7.726,23.07,73.95,0.3,0.04,275.0,26.9,38.6,48.149,-94.2,0.0185,550.4,0
2026-01-04T16:35:00Z,94.74,0,32.798,10.38,7.727,22.23,73.9,0.09,0.02,250.0,26.8,37.0,47.93,-96.0,0.022,550.47,0
2026-01-04T16:40:00Z,0.0,1,32.771,10.31,7.723,29.63,73.91,18.0,2.77,262.0,26.8,35.7,47.588,-96.4,0.025,550.44,0
2026-01-04T16:45:00Z,5.26,1,32.831,10.23,7.713,30.88,73.93,20.42,3.9,255.0,26.7,34.6,47.264,-96.5,0.03,550.47,0
2026-01-04T16:50:00Z,10.53,1,32.835,12.27,7.732,30.31,73.95,21.25,4.69,282.0,26.7,38.2,47.513,-96.6,0.0285,550.38,0
2026-01-04T16:55:00Z,15.79,1,32.847,12.89,7.747,30.46,73.97,21.36,5.32,311.0,26.7,41.8,47.762,-96.4,0.0305,550.43,0
2026-01-04T17:00:00Z,21.05,1,32.827,13.44,7.731,31.41,74.02,21.37,5.83,339.0,26.7,46.1,48.224,-96.7,0.042,550.44,0
2026-01-04T17:05:00Z,26.32,1,32.874,13.33,7.733,30.43,74.05,21.4,6.0,342.0,26.6,48.6,48.599,-96.2,0.0305,550.39,0
2026-01-04T17:10:00Z,31.58,1,32.823,13.38,7.739,30.62,74.09,21.37,6.01,358.0,26.7,50.2,48.893,-97.1,0.0305,550.36,0
2026-01-04T17:15:00Z,36.84,1,32.746,11.36,7.72,29.74,74.12,21.33,6.03,363.0,26.8,48.6,48.824,-97.3,0.029,550.39,0
2026-01-04T17:20:00Z,42.11,1,32.835,10.87,7.75,30.32,74.16,21.29,6.05,362.0,26.7,46.0,48.59,-97.8,0.0305,550.38,0
2026-01-04T17:25:00Z,47.37,1,32.724,10.73,7.736,30.82,74.2,21.29,5.77,359.0,26.7,43.9,48.326,-96.8,0.0335,550.35,0
2026-01-04T17:30:00Z,52.63,1,32.86,10.7,7.751,29.52,74.22,21.23,5.47,352.0,26.8,42.5,48.2,-97.4,0.025,550.36,0
2026-01-04T17:35:00Z,57.89,1,32.794,10.74,7.728,30.58,74.27,21.28,4.97,356.0,26.7,49.61530948703486,48.146,-119.3209306188165,0.022,550.38,6
2026-01-04T17:40:00Z,63.16,1,32.851,10.55,7.754,30.52,74.29,21.25,3.97,347.0,26.7,40.0,47.9,-97.1,0.03,550.4,0
2026-01-04T17:45:00Z,68.42,0,32.908,10.49,7.742,22.48,74.2,21.31,1.77,350.0,26.6,38.2,47.663,-95.3,0.0255,550.46,0
2026-01-04T17:50:00Z,73.68,0,32.795,12.71,7.738,23.07,74.12,0.8,0.2,373.0,26.7,40.0,47.75,-80.4,0.0345,550.34,0
2026-01-04T17:55:00Z,78.95,0,32.895,13.16,7.734,22.64,74.07,0.8,0.11,382.0,26.9,41.6,47.969,-75.1,0.036,550.42,0
2026-01-04T18:00:00Z,84.21,0,32.82,11.09,7.728,23.33,74.01,0.8,0.04,397.0,26.9,40.8,47.822,-87.4,0.0305,550.43,0
2026-01-04T18:05:00Z,89.47,0,32.929,10.6,7.741,21.84,73.94,0.23,0.04,399.0,26.9,39.7,47.648,-95.0,0.0315,550.43,0
2026-01-04T18:10:00Z,94.74,0,32.823,10.64,7.729,22.51,73.86,0.08,0.02,349.0,27.0,41.572094488302405,47.429,-117.9783278550517,0.035,550.41,6
2026-01-04T18:15:00Z,0.0,1,32.8,10.41,7.708,30.48,73.89,18.0,2.84,307.0,27.0,37.0,47.18,-96.5,0.027,550.38,0
2026-01-04T18:20:00Z,5.26,1,32.876,10.26,7.718,29.8,73.96,20.44,3.98,267.0,26.9,35.5,46.97,-96.7,0.02,550.43,0
2026-01-04T18:25:00Z,10.53,1,32.82,12.19,7.728,31.01,74.0,21.24,4.74,284.0,26.7,38.9,47.126,-97.0,0.0255,550.38,0
2026-01-04T18:30:00Z,15.79,1,32.8,12.78,7.734,31.84,74.04,21.39,5.32,285.0,26.6,42.3,47.507,-96.3,0.0315,550.36,0
2026-01-04T18:35:00Z,21.05,1,32.818,13.37,7.731,30.44,74.09,21.4,5.8,291.0,26.7,46.5,47.885,-96.7,0.047,550.33,0
2026-01-04T18:40:00Z,26.32,1,32.84,13.24,7.745,30.75,74.13,21.36,5.99,304.0,26.5,48.6,48.224,-97.2,0.03,550.42,0
2026-01-04T18:45:00Z,31.58,1,32.91,13.29,7.714,30.5,74.16,21.34,6.11,316.0,26.4,50.5,48.62,-96.5,0.0265,550.4,0
2026-01-04T18:50:00Z,36.84,1,32.746,11.37,7.518680255999032,33.239771612078414,64.25854113933617,21.29,6.08,288.0,26.5,48.7,48.533,-97.2,0.0235,550.41,2
2026-01-04T18:55:00Z,42.11,1,32.844,10.81,7.716,29.36,74.22,21.3,6.14,297.0,26.3,46.5,48.335,-96.6,0.0275,550.38,0
2026-01-04T19:00:00Z,47.37,1,32.874,10.63,7.743,30.03,74.26,21.29,5.86,287.0,26.2,43.9,48.026,-97.8,0.0245,550.4,0
2026-01-04T19:05:00Z,52.63,1,32.853,10.72,7.735,29.62,74.3,21.26,5.52,254.0,26.2,42.9,48.011,-96.5,0.0225,550.39,0
2026-01-04T19:10:00Z,57.89,1,32.909,10.72,7.741,31.48,74.34,21.28,5.52,246.0,26.1,41.9,47.846,-96.5,0.028,550.34,0
2026-01-04T19:15:00Z,63.16,1,32.839,10.55,7.729,30.39,74.38,21.27,4.0,255.0,25.9,40.5,47.72,-96.1,0.0185,550.4,0
2026-01-04T19:20:00Z,68.42,0,32.834,10.45,7.749,22.25,74.31,21.41,1.83,259.0,25.9,38.8,47.417,-95.7,0.0175,550.41,0
2026-01-04T19:25:00Z,73.68,0,32.872,12.62,7.745,22.99,74.24,0.8,0.2,281.0,25.8,40.5,47.645,-80.8,0.0325,550.41,0
2026-01-04T19:30:00Z,78.95,0,32.847,13.22,7.739,21.78,74.14,0.8,0.14,301.0,25.7,42.4,47.966,-76.3,0.0425,550.41,0
2026-01-04T19:35:00Z,84.21,0,32.823,11.16,7.73,21.98,74.08,0.8,0.08,316.0,25.8,41.2,47.783,-87.9,0.023,550.41,0
2026-01-04T19:40:00Z,89.47,0,32.868,10.53,7.511577696815142,26.765027628640986,62.15066342376491,0.24,0.0,321.0,25.8,39.9,47.591,-95.1,0.0295,550.38,2
2026-01-04T19:45:00Z,94.74,0,32.809,10.48,7.722,23.05,73.96,0.06,0.0,330.0,25.9,38.0,47.27,-96.4,0.03,550.41,0
2026-01-04T19:50:00Z,0.0,1,32.811,10.38,7.738,30.74,73.95,18.0,2.9,333.0,25.9,37.2,47.048,-96.9,0.033,550.37,0
2026-01-04T19:55:00Z,5.26,1,32.816,10.35,7.747,30.59,74.02,20.44,4.13,330.0,25.8,35.7,46.838,-96.6,0.0195,550.38,0
2026-01-04T20:00:00Z,10.53,1,32.91,12.36,7.742,30.49,74.05,21.2,4.87,369.0,25.8,38.9,47.051,-96.6,0.027,550.33,0
2026-01-04T20:05:00Z,15.79,1,32.681,12.88,7.725,30.69,74.1,21.52,5.34,412.0,25.9,42.3,47.282,-96.6,0.0315,550.33,0
2026-01-04T20:10:00Z,21.05,1,32.862,13.36,7.736,30.57,74.12,21.42,5.9,427.0,25.9,46.3,47.717,-97.0,0.0575,550.34,0
2026-01-04T20:15:00Z,26.32,1,32.844,13.4,7.72,29.83,74.16,21.36,6.03,453.0,26.0,48.7,48.083,-96.7,0.033,550.35,0
2026-01-04T20:20:00Z,31.58,1,32.758,13.42,7.739,30.48,74.18,21.29,6.04,453.0,26.2,50.8,48.347,-97.2,0.033,550.39,0
2026-01-04T20:25:00Z,36.84,1,32.858,11.48,7.739,29.81,74.21,21.29,6.02,472.0,26.3,48.6,48.299,-97.3,0.0365,550.4,0
2026-01-04T20:30:00Z,42.11,1,32.867,11.02,7.717,30.5,74.27,21.31,6.05,479.0,26.4,46.3,48.167,-97.0,0.033,550.38,0
2026-01-04T20:35:00Z,47.37,1,32.872,10.84,7.724,30.17,74.3,21.28,6.02,487.0,26.5,52.48454609294678,48.005,-113.51775409851102,0.035,550.39,6
2026-01-04T20:40:00Z,52.63,1,32.71,10.85,7.734,31.98,74.34,21.31,5.54,482.0,26.8,43.3,47.897,-96.5,0.037,550.38,0
2026-01-04T20:45:00Z,57.89,1,32.911,10.83,7.735,30.44,74.39,21.27,5.08,493.0,26.9,42.3,47.732,-96.2,0.0345,550.34,0
2026-01-04T20:50:00Z,63.16,1,32.806,10.63,7.727,29.62,74.43,21.32,4.0,508.0,27.0,40.8,47.597,-96.1,0.033,550.35,0
2026-01-04T20:55:00Z,68.42,0,32.877,10.61,7.741,22.38,74.36,21.35,1.89,524.0,27.5,39.4,47.396,-94.6,0.0415,550.35,0
2026-01-04T21:00:00Z,73.68,0,32.88,12.83,7.738,22.77,74.29,0.8,0.2,545.0,27.2,40.7,47.513,-80.8,0.0475,550.4,0
2026-01-04T21:05:00Z,78.95,0,32.799,13.39,7.733,23.46,74.26,0.8,0.1,578.0,27.2,42.6,47.759,-75.8,0.0425,550.35,0
2026-01-04T21:10:00Z,84.21,0,32.876,11.36,7.726,22.1,74.19,0.8,0.04,592.0,27.4,41.7,47.678,-87.1,0.036,550.36,0
2026-01-04T21:15:00Z,89.47,0,32.823,10.86,7.743,21.5,74.12,0.17,0.06,592.0,27.6,40.7,47.588,-94.1,0.0375,550.32,0
2026-01-04T21:20:00Z,94.74,0,32.739,10.73,7.748,22.93,74.06,0.09,0.0,616.0,27.7,39.1,47.294,-96.6,0.033,550.4,0
2026-01-04T21:25:00Z,0.0,1,32.901,10.67,7.727,29.62,74.11,18.0,2.99,632.0,27.9,38.0,47.27,-97.2,0.029,550.31,0
2026-01-04T21:30:00Z,5.26,1,32.804,10.77,7.727,30.19,74.17,20.42,4.1,582.0,27.9,37.0,47.03,-97.0,0.0545,550.35,0
2026-01-04T21:35:00Z,10.53,1,31.88826256899748,13.277873358728423,7.610012587714874,30.3,74.21,21.2,4.92,566.0,28.1,39.4,47.171,-96.7,0.034,550.34,1
2026-01-04T21:40:00Z,15.79,1,32.823,12.96,7.731,30.41,74.23,21.32,5.38,564.0,28.2,42.6,47.459,-97.3,0.0345,550.36,0
2026-01-04T21:45:00Z,21.05,1,32.856,13.42,7.734,30.87,74.29,21.37,5.9,553.0,28.3,45.9,47.906,-97.3,0.051,550.36,0
2026-01-04T21:50:00Z,26.32,1,32.84,13.37,7.743,30.05,74.3,21.4,6.0,556.0,28.3,48.4,48.281,-96.7,0.0425,550.38,0
2026-01-04T21:55:00Z,31.58,1,32.87,13.4,7.718,30.3,74.34,21.41,5.97,560.0,28.3,50.1,48.659,-97.0,0.036,550.28,0
2026-01-04T22:00:00Z,36.84,1,32.776,11.52,7.751,30.45,74.37,21.37,6.08,549.0,28.3,48.1,48.554,-96.1,0.032,550.34,0
2026-01-04T22:05:00Z,42.11,1,32.806,11.04,7.739,30.55,74.4,21.26,6.01,550.0,28.4,46.4,48.551,-96.6,0.0375,550.32,0
2026-01-04T22:10:00Z,47.37,1,32.838,10.86,7.735,30.53,74.44,21.29,6.03,530.0,28.4,44.2,48.353,-97.1,0.0395,550.33,0
2026-01-04T22:15:00Z,52.63,1,32.938,10.9,7.739,30.73,74.48,21.19,5.61,523.0,28.4,43.0,48.17,-97.0,0.034,550.3,0
2026-01-04T22:20:00Z,57.89,1,32.838,10.91,7.74,30.98,74.52,21.2,5.11,519.0,28.5,42.5,48.125,-97.4,0.034,550.32,0
2026-01-04T22:25:00Z,63.16,1,32.898,10.79,7.724,30.71,74.57,21.24,4.04,527.0,28.6,41.3,47.942,-96.9,0.0375,550.41,0
2026-01-04T22:30:00Z,68.42,0,32.845,10.69,7.755,22.74,74.51,21.31,1.89,538.0,28.6,39.7,47.723,-95.5,0.042,550.32,0
2026-01-04T22:35:00Z,73.68,0,32.819,12.89,7.739,21.52,74.43,0.8,0.2,545.0,28.6,41.5,47.96,-80.8,0.0505,550.35,0
2026-01-04T22:40:00Z,78.95,0,32.831,13.38,7.742,22.49,74.38,0.8,0.1,571.0,28.7,42.9,48.236,-76.1,0.0475,550.3,0
2026-01-04T22:45:00Z,84.21,0,32.835,11.38,7.746,22.75,74.32,0.8,0.0,564.0,28.6,42.2,48.173,-86.9,0.041,550.33,0
2026-01-04T22:50:00Z,89.47,0,32.873,10.89,7.724,22.89,74.23,0.21,0.04,560.0,28.7,40.7,47.963,-94.1,0.033,550.33,0
2026-01-04T22:55:00Z,94.74,0,32.911,10.71,7.738,22.03,74.17,0.09,0.07,569.0,28.8,39.4,47.771,-96.0,0.0295,550.31,0
2026-01-04T23:00:00Z,0.0,1,32.861,10.62,7.732,30.06,74.22,18.0,3.03,599.0,28.8,38.3,47.522,-96.5,0.033,550.37,0
2026-01-04T23:05:00Z,5.26,1,32.902,10.64,7.743,30.11,74.25,20.46,4.15,610.0,28.9,37.1,47.339,-96.0,0.039,550.3,0
2026-01-04T23:10:00Z,10.53,1,32.795,12.54,7.715,30.78,74.3,21.22,4.92,655.0,28.9,39.7,47.573,-96.8,0.039,550.27,0
2026-01-04T23:15:00Z,15.79,1,32.822,12.99,7.736,31.08,74.33,21.4,5.58,680.0,29.2,42.3,47.882,-97.1,0.0405,550.31,0
2026-01-04T23:20:00Z,21.05,1,32.807,13.55,7.731,30.22,74.37,21.43,5.89,708.0,29.3,46.2,48.233,-96.6,0.048,550.32,0
2026-01-04T23:25:00Z,26.32,1,32.859,13.48,7.742,31.01,74.4,21.43,6.05,739.0,29.6,47.8,48.452,-97.1,0.043,550.33,0
2026-01-04T23:30:00Z,31.58,1,32.825,13.51,7.743,30.54,74.43,21.31,6.08,779.0,29.7,49.2,48.728,-97.4,0.0415,550.31,0
2026-01-04T23:35:00Z,36.84,1,32.88,11.79,7.732,30.39,74.45,21.34,6.13,799.0,29.9,47.6,48.809,-96.9,0.04,550.28,0
2026-01-04T23:40:00Z,42.11,1,32.797,11.79,7.732,30.34,74.46,21.23,6.02,818.0,30.0,45.7,48.638,-97.1,0.042,550.32,0
2026-01-04T23:45:00Z,47.37,1,32.846,11.27,7.739,30.92,74.52,21.26,6.07,816.0,30.2,44.4,48.596,-97.1,0.0455,550.33,0
2026-01-04T23:50:00Z,52.63,1,32.878,11.16,7.732,30.67,74.54,21.19,5.61,812.0,30.5,43.3,48.497,-97.0,0.045,550.3,0
2026-01-04T23:55:00Z,57.89,1,32.74,11.12,7.75,31.84,74.56,21.2,5.13,804.0,30.7,42.2,48.473,-97.6,0.0475,550.33,0
2026-01-05T00:00:00Z,63.16,1,32.95,11.0,7.738,29.96,74.56,21.28,4.06,814.0,30.9,40.9,48.356,-96.6,0.043,550.31,0
2026-01-05T00:05:00Z,68.42,0,32.829,10.91,7.711,22.78,74.48,21.31,1.86,810.0,31.1,39.5,48.08,-95.7,0.0445,550.3,0
2026-01-05T00:10:00Z,73.68,0,32.742,13.08,7.734,22.15,74.39,0.8,0.2,839.0,31.3,40.7,48.413,-81.1,0.0545,550.29,0
2026-01-05T00:15:00Z,78.95,0,32.851,13.68,7.726,21.94,74.34,0.8,0.09,878.0,31.5,43.6,48.824,-75.7,0.059,550.3,0
2026-01-05T00:20:00Z,84.21,0,32.845,11.82,7.719,22.45,74.29,0.8,0.02,796.0,31.6,42.6,48.659,-87.9,0.052,550.3,0
2026-01-05T00:25:00Z,89.47,0,32.839,11.1,7.722,22.53,74.2,0.21,0.0,747.0,31.7,41.2,48.608,-94.9,0.058,550.32,0
2026-01-05T00:30:00Z,94.74,0,32.892,10.88,7.734,24.2,74.17,0.1,0.0,723.0,31.7,39.9,48.491,-96.5,0.0425,550.21,0
2026-01-05T00:35:00Z,0.0,1,32.88,10.75,7.748,30.34,74.22,18.0,0.8,694.0,31.7,38.6,48.224,-97.7,0.039,550.25,0
2026-01-05T00:40:00Z,5.26,1,32.858,10.67,7.738,29.78,74.25,20.35,3.61,698.0,31.8,37.4,48.041,-96.1,0.0385,550.24,0
2026-01-05T00:45:00Z,10.53,1,32.865,12.59,7.729,30.62,74.24,21.19,4.83,712.0,31.7,39.3,48.287,-97.0,0.0375,550.28,0
2026-01-05T00:50:00Z,15.79,1,32.838,13.06,7.741,29.21,74.31,21.37,5.63,733.0,31.7,42.4,48.566,-97.4,0.05,550.28,0
2026-01-05T00:55:00Z,21.05,1,32.932,13.5,7.732,30.4,74.33,21.47,5.9,754.0,31.8,42.4,48.716,-96.4,0.0665,550.25,0
2026-01-05T01:00:00Z,26.32,1,32.769,13.42,7.73,30.47,74.33,21.47,5.91,775.0,31.9,46.2,49.133,-97.1,0.043,550.22,0
2026-01-05T01:05:00Z,31.58,1,32.85,13.43,7.726,30.94,74.38,21.32,6.05,794.0,32.1,46.2,49.208,-97.4,0.048,550.26,0
2026-01-05T01:10:00Z,36.84,1,32.847,11.65,7.5045952629577055,33.1205974832423,60.65850411621699,21.29,6.1,791.0,32.1,46.3,49.367,-97.4,0.0435,550.35,2
2026-01-05T01:15:00Z,42.11,1,32.884,11.18,7.736,30.17,74.51,21.19,6.13,796.0,32.1,44.9,49.241,-97.8,0.0435,550.34,0
2026-01-05T01:20:00Z,47.37,1,32.801,11.03,7.743,30.38,74.55,21.24,6.03,790.0,32.2,43.3,49.172,-96.6,0.041,550.26,0
2026-01-05T01:25:00Z,52.63,1,32.757,11.13,7.741,30.02,74.59,21.23,5.75,786.0,32.3,42.1,49.064,-97.1,0.0375,550.27,0
